DateTime, Status, PartCt, PartCon, BL, BLTH, STD, P, TofP, POPS_Flow, PumpFB, LDTemp, LaserFB, LD_Mon, Temp, BatV, Laser_Current, Flow_Set,PumpLife_hrs, BL_Start, TH_Mult, nbins, logmin, logmax, Skip_Save, MinPeakPts,MaxPeakPts, RawPts,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99
1636651183.438,1,634,233.22,2164,2193,9.49,913.80,13.63,2.72,306.00,41.19,513.00,1395.00,14.16,13.13,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,25,15,19,20,21,21,22,10,29,11,14,18,10,24,18,18,17,22,8,13,9,16,15,11,11,13,8,10,7,8,5,9,7,4,6,6,2,5,1,6,4,3,2,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651184.439,1,723,218.50,2165,2193,9.10,913.80,13.63,3.31,305.00,41.19,513.00,1397.00,14.07,13.19,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,24,15,19,18,25,26,23,13,17,12,14,25,16,15,12,15,13,16,13,17,13,16,13,5,12,11,4,6,7,3,0,4,8,6,5,4,3,4,6,5,1,5,2,1,0,2,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651185.438,1,662,249.33,2164,2189,8.35,914.03,13.63,2.66,303.00,41.19,513.00,1395.00,14.07,13.21,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,17,18,21,22,28,25,16,24,15,21,17,14,19,14,12,16,14,12,15,16,11,13,11,7,4,5,11,5,8,11,6,7,7,9,2,1,2,5,3,2,4,5,1,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651186.439,1,685,205.27,2163,2190,9.09,913.72,13.63,3.34,302.00,41.19,513.00,1397.00,13.88,13.13,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,21,16,19,29,14,13,26,21,15,11,16,17,16,22,18,11,12,15,16,16,13,9,12,15,8,9,6,10,10,2,10,8,3,2,2,4,6,6,5,5,1,1,0,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651187.439,1,677,243.38,2164,2193,9.54,913.78,13.64,2.78,303.00,41.19,513.00,1397.00,14.16,13.17,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,25,21,26,18,25,22,24,19,21,18,18,13,12,9,19,17,10,17,16,14,12,12,13,7,10,7,9,9,4,9,5,11,3,2,7,5,3,3,7,5,3,1,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651188.438,1,676,225.36,2165,2193,9.51,913.59,13.64,3.00,305.00,41.19,512.00,1398.00,14.25,13.16,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,16,21,19,26,33,26,14,15,21,15,17,9,15,21,8,14,11,10,11,14,13,10,10,11,9,8,7,8,7,6,1,5,6,6,2,3,6,4,0,0,2,4,4,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651189.439,1,651,207.78,2165,2193,9.44,913.48,13.64,3.13,304.00,41.11,511.00,1399.00,13.98,13.16,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,22,20,24,28,22,20,21,17,24,22,19,22,25,20,22,21,12,9,21,10,10,12,8,8,12,12,9,9,8,5,5,10,5,9,6,3,4,2,4,2,1,1,0,1,4,3,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651190.439,1,734,236.39,2165,2192,9.17,913.52,13.64,3.11,305.00,41.15,514.00,1397.00,14.07,13.13,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,16,23,26,23,18,24,23,26,12,12,20,9,16,17,15,13,16,16,14,7,14,21,13,10,6,8,10,8,9,6,4,6,6,5,2,5,6,4,7,4,2,0,2,0,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1636651191.438,1,676,211.02,2164,2190,8.73,913.61,13.65,3.20,305.00,41.19,512.00,1400.00,14.16,13.12,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,30,21,30,18,20,22,26,15,19,20,21,18,21,20,15,16,10,18,12,8,7,11,12,9,13,6,7,8,7,7,2,9,4,2,2,5,6,4,2,5,3,2,2,1,1,1,0,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651192.438,1,680,210.88,2166,2193,9.00,913.77,13.65,3.22,307.00,41.15,513.00,1397.00,13.79,13.17,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,27,25,22,20,25,14,26,20,22,22,20,26,10,18,17,18,15,14,19,11,9,13,11,12,9,11,6,5,4,5,6,5,4,3,8,5,5,7,5,7,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651193.438,1,704,256.98,2164,2192,9.29,913.91,13.65,2.74,304.00,41.24,512.00,1397.00,14.07,13.14,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,15,24,39,23,22,16,25,19,27,17,17,17,17,9,18,11,9,11,16,12,22,8,9,9,9,11,2,5,9,12,8,3,9,6,4,2,4,3,3,1,2,2,1,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651194.439,1,702,221.57,2165,2193,9.60,914.17,13.65,3.17,305.00,41.19,513.00,1399.00,14.07,13.11,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,29,19,24,23,26,28,21,23,23,17,19,21,16,26,17,12,13,14,17,15,16,15,8,9,13,6,8,7,14,5,8,3,7,5,0,4,5,8,3,10,3,2,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651195.438,1,747,246.72,2165,2193,9.29,914.12,13.65,3.03,304.00,41.19,514.00,1399.00,14.07,13.13,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,28,23,17,24,21,24,18,19,20,19,22,20,25,19,11,13,20,22,16,16,7,9,16,9,12,14,10,7,6,5,6,4,3,5,4,3,3,6,4,1,2,1,2,1,4,1,3,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651196.439,1,721,218.82,2164,2193,9.92,914.24,13.65,3.29,303.00,41.24,515.00,1396.00,14.07,13.14,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,24,16,30,28,27,13,24,21,20,25,14,26,14,19,14,19,15,17,12,16,18,12,15,7,3,13,6,7,2,6,8,2,6,9,5,7,4,4,5,3,5,1,1,1,1,0,0,2,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651197.439,1,717,222.35,2165,2193,9.20,914.33,13.65,3.22,305.00,41.28,512.00,1397.00,14.07,13.22,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,23,28,25,21,21,15,25,19,22,20,20,17,14,18,21,15,12,18,16,15,8,11,15,13,7,10,12,5,8,8,4,8,11,4,6,4,6,3,4,5,5,2,3,2,1,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1636651198.438,1,729,247.08,2165,2191,8.95,914.00,13.65,2.95,304.00,41.19,511.00,1393.00,14.34,13.32,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,19,14,24,18,31,19,25,11,23,19,23,15,15,19,15,15,9,14,17,14,10,11,11,14,9,6,12,7,6,10,5,4,7,4,5,1,5,2,2,1,5,2,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651199.437,1,670,222.84,2163,2193,9.84,913.90,13.66,3.01,303.00,41.19,513.00,1396.00,13.98,13.26,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,21,20,28,19,22,18,25,17,24,16,13,19,8,17,14,18,17,12,9,8,9,16,17,5,16,11,12,2,4,6,3,6,6,3,3,3,4,5,8,1,5,4,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651200.438,1,665,230.33,2163,2192,9.54,913.83,13.66,2.89,304.00,41.19,513.00,1398.00,13.98,13.18,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,35,25,26,19,24,23,18,14,34,16,11,22,13,19,18,15,12,12,13,11,18,7,7,9,8,11,5,11,6,4,6,2,5,2,7,6,1,6,5,4,7,6,2,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651201.439,1,732,240.65,2165,2192,8.97,913.68,13.66,3.04,305.00,41.19,514.00,1397.00,13.88,13.17,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,30,31,29,12,20,13,18,18,19,21,17,17,14,15,14,13,11,11,11,10,14,9,11,8,9,10,3,5,6,10,7,7,6,10,5,4,5,1,4,3,6,5,3,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651202.439,1,686,217.48,2164,2192,9.29,913.55,13.66,3.15,304.00,41.11,511.00,1397.00,14.16,12.91,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,23,24,24,19,29,21,25,13,15,20,20,16,13,17,10,19,16,15,12,16,13,13,10,3,9,11,6,5,6,5,10,5,6,7,8,6,2,6,2,1,4,1,1,2,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651203.438,1,691,230.90,2164,2191,9.10,913.33,13.67,2.99,305.00,41.15,510.00,1394.00,14.16,12.90,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,24,23,25,15,28,23,16,11,27,15,14,22,11,11,19,18,13,22,17,17,19,11,5,11,12,13,10,10,6,6,5,10,7,5,5,8,0,4,3,7,4,1,2,1,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651204.439,1,698,246.56,2164,2194,9.91,913.23,13.67,2.83,306.00,41.19,515.00,1398.00,14.07,12.97,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,19,31,27,22,21,15,27,12,18,11,16,17,15,18,15,16,13,13,14,16,18,17,18,10,11,9,11,7,7,6,5,2,0,4,4,5,3,4,6,1,8,3,2,2,1,3,0,1,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651205.438,1,705,227.05,2164,2193,9.49,913.11,13.66,3.11,306.00,41.19,514.00,1396.00,13.79,13.04,2.87,2.83,320.71,30000,3.0,100,1.75,4.82,0,5,255,512,33,17,21,21,23,17,21,17,21,16,23,16,18,19,18,16,14,19,22,14,7,10,14,12,11,13,8,12,10,6,5,4,6,3,6,4,4,3,4,6,4,3,1,4,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651206.439,1,734,245.85,2164,2191,8.83,913.26,13.66,2.99,305.00,41.28,511.00,1396.00,14.16,12.92,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,27,16,21,22,29,16,30,14,28,18,23,14,19,20,21,14,23,13,17,8,12,18,12,11,9,4,8,10,6,3,10,3,4,4,6,5,4,5,4,2,1,2,6,2,0,1,0,1,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651207.439,1,728,256.52,2166,2195,9.73,913.47,13.67,2.84,305.00,41.19,511.00,1397.00,14.16,13.22,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,30,29,38,13,22,18,21,20,18,19,23,14,26,19,12,13,28,17,15,10,15,14,10,11,8,12,11,9,10,3,3,4,3,5,6,6,6,6,9,8,3,3,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651208.438,1,762,263.93,2163,2190,9.01,913.40,13.67,2.89,305.00,41.19,513.00,1393.00,14.16,13.18,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,16,12,22,13,34,14,18,28,26,14,17,14,14,22,13,21,14,14,17,12,6,13,13,10,14,4,4,7,6,8,8,5,4,8,4,5,2,4,4,3,4,1,4,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651209.439,1,675,245.14,2162,2190,9.16,913.68,13.67,2.75,305.00,41.19,513.00,1399.00,14.07,13.05,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,19,21,23,20,16,16,16,20,15,26,20,18,20,17,21,12,11,17,14,13,11,9,12,13,7,11,13,3,6,10,5,1,5,2,4,5,3,2,5,1,4,7,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651210.438,1,670,249.04,2164,2192,9.64,913.82,13.68,2.69,305.00,41.24,512.00,1396.00,14.16,13.16,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,27,25,21,20,23,19,19,17,23,14,17,19,29,18,21,21,19,17,8,11,8,8,14,19,9,7,5,3,5,8,7,4,4,9,1,7,5,5,4,3,1,3,2,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651211.439,1,695,215.06,2165,2192,9.08,913.77,13.68,3.23,307.00,41.24,513.00,1395.00,13.98,13.05,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,24,20,24,13,23,14,18,13,23,12,15,17,14,16,18,16,21,14,13,11,9,15,9,15,15,9,12,9,7,7,8,4,7,2,7,5,4,4,8,3,2,0,0,4,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651212.437,1,663,230.20,2165,2193,9.34,913.96,13.68,2.88,304.00,41.15,512.00,1397.00,14.34,13.13,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,30,19,19,23,21,14,27,19,18,20,11,22,12,23,18,18,17,15,10,10,14,9,9,14,6,7,7,3,8,9,3,3,4,7,3,5,3,4,3,2,1,2,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1636651213.439,1,673,236.56,2166,2197,10.38,913.91,13.68,2.84,306.00,41.15,508.00,1398.00,14.07,13.11,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,20,19,19,19,19,19,20,25,19,21,19,15,16,14,16,15,10,15,13,11,10,8,10,10,9,16,9,9,3,7,5,6,3,4,2,7,3,4,2,3,1,1,2,3,4,4,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651214.438,1,677,230.01,2163,2191,9.11,913.98,13.69,2.94,304.00,41.19,514.00,1397.00,13.98,13.11,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,24,10,31,18,20,18,16,16,13,21,18,15,20,17,16,20,13,16,16,16,7,10,6,15,12,10,6,5,12,12,6,6,5,3,2,7,7,1,5,2,5,2,3,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651215.439,1,680,243.84,2164,2191,9.13,914.04,13.69,2.79,305.00,41.19,513.00,1395.00,14.07,13.04,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,22,19,24,19,20,11,28,15,21,16,24,14,23,20,17,19,11,20,17,13,21,8,10,8,11,9,6,7,4,10,6,7,1,1,5,3,3,5,3,4,4,2,1,1,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651216.439,1,690,218.26,2164,2192,9.24,913.93,13.69,3.16,304.00,41.19,513.00,1395.00,14.16,13.05,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,19,20,32,23,26,10,16,13,17,30,20,16,15,19,19,20,17,15,7,15,12,11,8,10,10,8,8,9,14,5,3,3,4,9,0,4,2,3,6,4,3,3,4,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651217.439,1,668,208.07,2166,2194,9.26,914.14,13.70,3.21,303.00,41.15,512.00,1397.00,14.25,13.08,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,21,22,19,34,25,17,25,18,17,22,22,13,11,24,17,18,19,16,17,8,12,8,13,7,7,9,8,8,15,9,5,8,7,3,6,6,2,5,4,6,2,2,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1636651218.438,1,739,231.19,2165,2192,8.96,913.97,13.69,3.20,304.00,41.19,514.00,1396.00,14.07,13.22,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,22,23,34,20,18,32,23,18,22,13,27,20,17,17,12,21,14,19,10,13,9,16,16,12,7,9,14,8,5,4,9,10,3,6,6,4,8,1,3,6,3,1,3,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651219.439,1,737,274.66,2165,2194,9.53,914.20,13.70,2.68,304.00,41.15,512.00,1396.00,14.07,13.17,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,23,18,21,18,16,15,24,17,17,19,17,26,14,7,19,15,16,10,17,16,10,13,10,12,11,7,8,13,7,4,6,6,3,5,5,2,3,4,6,3,3,3,5,0,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651220.438,1,670,242.08,2164,2193,9.57,914.19,13.69,2.77,304.00,41.24,512.00,1397.00,14.16,13.37,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,27,18,21,20,22,18,25,17,17,23,30,22,18,19,16,9,10,13,18,12,6,15,8,15,9,6,6,8,5,2,10,7,3,4,3,5,8,3,5,2,2,0,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651221.439,1,682,212.89,2162,2192,9.96,914.02,13.69,3.20,305.00,41.19,512.00,1396.00,13.79,13.22,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,13,14,33,23,34,17,17,21,24,23,15,19,13,20,10,16,16,19,14,16,17,12,10,9,11,11,7,8,9,4,4,11,2,4,1,3,7,6,5,8,1,2,1,1,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651222.438,1,700,208.89,2163,2191,9.33,913.95,13.69,3.35,305.00,41.19,512.00,1395.00,13.88,13.26,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,20,21,25,25,33,23,16,17,24,14,27,27,16,19,15,14,18,23,17,12,14,8,10,8,4,9,6,10,2,9,3,2,8,4,5,3,3,3,2,3,3,4,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651223.438,1,721,244.96,2164,2191,9.12,914.05,13.70,2.94,304.00,41.19,514.00,1396.00,13.98,13.01,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,24,19,17,17,17,19,30,19,18,19,24,27,12,16,20,13,11,16,11,10,16,16,11,10,8,8,4,8,5,8,8,8,7,1,3,8,2,4,3,3,1,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1636651224.439,1,689,261.57,2163,2189,8.73,913.74,13.69,2.63,305.00,41.19,513.00,1399.00,13.70,12.94,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,30,14,23,26,25,16,22,18,25,16,21,19,17,14,13,11,12,19,12,16,11,16,9,8,5,2,6,12,4,6,4,4,3,10,3,3,4,3,5,3,1,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651225.437,1,679,222.71,2164,2191,9.23,913.76,13.69,3.05,303.00,41.19,512.00,1397.00,13.88,12.90,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,29,21,29,19,23,17,14,18,19,14,25,15,15,23,23,17,15,6,15,12,14,17,10,10,10,10,8,10,3,7,3,3,6,4,2,6,1,7,1,1,3,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1636651226.438,1,699,225.63,2163,2190,8.95,913.59,13.70,3.10,304.00,41.19,514.00,1396.00,13.98,12.91,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,24,16,23,23,28,13,25,14,20,12,18,23,18,16,15,17,13,17,16,17,14,9,10,10,6,5,7,11,10,9,9,5,6,6,1,4,2,4,3,4,4,2,2,1,0,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636651227.439,1,702,224.56,2165,2193,9.19,913.53,13.70,3.13,305.00,41.19,513.00,1394.00,14.16,12.91,2.87,2.83,320.72,30000,3.0,100,1.75,4.82,0,5,255,512,23,18,15,24,24,13,24,20,18,19,31,23,13,15,20,19,15,12,16,11,14,14,11,15,10,12,13,8,5,7,6,2,2,4,5,3,8,6,3,1,3,3,3,4,2,1,1,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
